NAME	X	Y	AREA
SAimp_E-MH-1905	1086339.273	1070076.127	0.159
SAimp_E-MH-11274	1086350.619	1072870.274	0.359
SAimp_9127	1086356.36	1061663.704	0.485
SAimp_4195	1086366.043	1061283.676	0.361
SAimp_9182	1086368.317	1062336.278	0.241
Parking_E-MH-11470	1086372.475	1074260.484	0.213
SAimp_E-MH-1179-1	1086373.61	1062707.698	0.203
Parking_4731	1086391.973	1073937.183	0.402
Parking_E-node-2229	1086393.019	1074528.061	0.388
Parking_E-node-1508-1	1086399.623	1063603.05	0.74
SAimp_E-MH-11569	1086404.345	1069121.949	0.251
SAimp_E-MH-11470	1086407.475	1074235.484	0.287
Parking_3629-2	1086418.181	1067586.21	0.445
SAimp_4731	1086426.973	1073912.183	0.532
SAimp_E-node-2229	1086428.019	1074503.061	0.19
Parking_3645	1086431.561	1069493.957	0.156
SAimp_E-node-1508-1	1086434.623	1063578.05	0.259
Parking_3579	1086449.582	1063991.167	1.608
Parking_E-MH-9350	1086450.291	1061209.191	0.196
SAimp_3629-2	1086453.181	1067561.21	0.431
SAimp_E-node-2096-1	1086453.377	1068419.735	4.422
SAimp_E-MH-11282	1086457.321	1073148.794	0.241
Parking_E-node-1510-1	1086457.418	1066079.433	0.225
SAimp_3645	1086466.561	1069468.957	0.448
Parking_4005-1	1086470.868	1064945.601	0.409
SAimp_3579	1086484.582	1063966.167	0.885
SAimp_E-MH-9350	1086485.291	1061184.191	0.176
SAimp_E-node-1510-1	1086492.418	1066054.433	0.38
Parking_4420-1	1086493.008	1070608.016	0.158
Parking_E-node-2096	1086502.836	1068266.63	0.325
Parking_3659	1086504.418	1070415.562	0.499
SAimp_4005-1	1086505.868	1064920.601	0.506
Parking_E-node-1508	1086518.025	1063312.688	0.344
SAimp_4420-1	1086528.008	1070583.016	0.116
SAimp_E-node-2096	1086537.836	1068241.63	0.919
SAimp_3659	1086539.418	1070390.562	0.362
SAimp_9185	1086550.891	1062208.72	0.258
Parking_4177	1086551.029	1061182.669	0.138
SAimp_E-node-1508	1086553.025	1063287.688	0.234
SAimp_E-MH-9374	1086553.5	1059957.559	0.404
Parking_3634	1086558.955	1067790.668	0.224
Parking_E-node-2302-1	1086561.205	1072398.456	0.101
SAimp_4177-1	1086563.547	1060960.234	0.13
SAimp_4206	1086569.024	1060482.32	0.21
Parking_4734	1086578.781	1074421.02	0.415
SAimp_4177	1086586.029	1061157.669	0.126
SAimp_E-node-2234-1	1086595.063	1067420.362	0.109
SAimp_E-node-2302-1	1086596.205	1072373.456	0.188
Parking_E-MH-1552	1086601.153	1069906.355	0.328
Parking_3532	1086604.881	1062630.173	0.248
Parking_E-MH-1766-1	1086606.312	1061515.667	0.593
SAimp_4734	1086613.781	1074396.02	0.208
Parking_4005	1086628.083	1065204.911	0.261
Parking_4061-1	1086632.119	1072726.531	0.208
Parking_3642	1086632.484	1069301.799	0.381
SAimp_E-MH-1552	1086636.153	1069881.355	0.307
Parking_4064	1086639.435	1073003.35	0.134
SAimp_3532	1086639.881	1062605.173	0.501
SAimp_E-MH-1766-1	1086641.312	1061490.667	0.188
SAimp_4206-1	1086645.329	1060750.948	0.246
SAimp_3583-1	1086645.502	1064493.388	0.32
Parking_E-MH-1555	1086655.083	1070196.013	0.287
SAimp_4005	1086663.083	1065179.911	0.412
SAimp_4061-1	1086667.119	1072701.531	0.31
SAimp_3642	1086667.484	1069276.799	0.389
SAimp_4064	1086674.435	1072978.35	0.287
Parking_3567	1086675.273	1063127.367	0.141
Parking_3592	1086682.958	1064830	0.153
Parking_E-node-2233-1	1086683.294	1068057.602	0.852
Parking_E-MH-1766	1086684.608	1061951.532	0.261
Parking_4045-1	1086689.487	1071819.142	0.468
SAimp_4069	1086689.825	1073285.644	0.355
SAimp_E-MH-1555	1086690.083	1070171.013	0.298
Parking_4020	1086697.349	1070791.323	0.447
Parking_E-node-1510	1086697.488	1066349.617	0.357
SAimp_4175	1086704.995	1061184.436	0.154
Parking_E-MH-1537	1086706.85	1066696.108	0.16
SAimp_4180-1	1086709.953	1060963.432	0.122
SAimp_3567	1086710.273	1063102.367	0.101
Parking_E-MH-1539	1086713.017	1066929.57	0.293
Parking_3521	1086715.547	1062205.346	0.392
Parking_E-node-1511	1086716.952	1066055.247	0.423
SAimp_3592	1086717.958	1064805	0.175
SAimp_E-node-2233-1	1086718.294	1068032.602	0.401
Parking_E-MH-1766-2	1086718.652	1061722.174	0.747
SAimp_E-MH-1766	1086719.608	1061926.532	0.279
SAimp_4045-1	1086724.487	1071794.142	0.374
SAimp_E-MH-9374-2	1086728.25	1060093.544	0.26
SAimp_4020	1086732.349	1070766.323	0.432
SAimp_E-node-1510	1086732.488	1066324.617	0.134
Parking_E-MH-1541	1086732.851	1067379.094	1.024
Parking_3640	1086743.486	1068727.475	0.306
SAimp_E-MH-1539	1086748.017	1066904.57	0.128
SAimp_3521	1086750.547	1062180.346	0.123
SAimp_E-node-1511	1086751.952	1066030.247	0.13
SAimp_E-MH-1766-2	1086753.652	1061697.174	0.22
SAimp_E-node-2082-1	1086754.88	1071279.887	0.128
SAimp_E-MH-1541	1086767.851	1067354.094	0.374
SAimp_3640	1086778.486	1068702.475	0.313
Parking_3629	1086798.018	1067674.72	0.167
SAimp_4103	1086805.41	1074076.243	0.338
SAimp_E-MH-9380	1086805.577	1061348.646	0.182
SAimp_E-MH-1863-1	1086820.045	1064312.863	0.153
Parking_E-MH-11714	1086824.591	1069081.08	0.172
SAimp_3629	1086833.018	1067649.72	0.179
SAimp_E-MH-11714	1086859.591	1069056.08	0.197
Parking_2735-2	1086865.314	1067953.572	0.17
Parking_E-MH-9375	1086868.777	1060553.014	0.264
Parking_4195-1	1086869.928	1061568.072	0.414
SAimp_E-MH-9375	1086903.777	1060528.014	0.477
SAimp_4195-1	1086904.928	1061543.072	0.329
Parking_E-node-167	1086906.304	1065423.388	0.324
Parking_E-MH-2010-1	1086907.499	1074343.522	0.31
Parking_E-MH-1863-2	1086932.728	1064632.681	0.148
SAimp_E-node-167	1086941.304	1065398.388	0.662
SAimp_E-MH-2010-1	1086942.499	1074318.522	0.461
Parking_E-MH-9374-1	1086949.656	1060378.396	0.17
Parking_4126	1086962.356	1075388.803	10.362
SAimp_E-MH-1863	1086962.997	1063951.49	0.555
SAimp_E-MH-1541-1	1086966.292	1067342.218	0.12
SAimp_E-MH-1863-2	1086967.728	1064607.681	0.44
SAimp_E-MH-8185-1	1086972.498	1060791.577	0.175
SAimp_4045	1086975.545	1071730.967	0.116
SAimp_E-node-2302	1086983.683	1072368.141	0.392
SAimp_E-MH-9374-1	1086984.656	1060353.396	0.226
Parking_SPP255	1086990.358	1071453.208	0.494
Parking_3593-1	1086993.919	1062499.923	0.414
SAimp_4126	1086997.356	1075363.803	1.659
Parking_E-node-2082	1086998.962	1071170.884	0.408
SAimp_E-MH-2013	1087003.253	1074570.588	0.502
SAimp_E-MH-1937	1087008.687	1070817.02	0.271
SAimp_E-MH-9377	1087018.482	1061376.432	0.227
Parking_2501-1	1087025.104	1062901.632	0.23
SAimp_3593-1	1087028.919	1062474.923	0.311
SAimp_E-node-2082	1087033.962	1071145.884	0.679
Parking_E-MH-2002	1087034.038	1073788.314	0.308
Parking_2501-2	1087043.009	1063029.872	0.151
Parking_E-MH-1990	1087044.917	1072864.876	0.265
SAimp_3567-1	1087052.715	1063248.241	0.61
SAimp_2501-1	1087060.104	1062876.632	0.328
Parking_3593	1087062.847	1061932.552	0.183
SAimp_E-MH-2002	1087069.038	1073763.314	0.733
Parking_4685-1	1087070.277	1072054.043	0.14
SAimp_2501-2	1087078.009	1063004.872	0.248
SAimp_E-MH-1990	1087079.917	1072839.876	0.471
Parking_2718	1087084.752	1066730.012	0.179
SAimp_E-node-2303	1087088.001	1069526.526	0.668
SAimp_4577	1087089.266	1072565.447	0.436
SAimp_E-MH-1994	1087091.081	1073124.111	0.491
Parking_3592-2	1087091.628	1064949.915	0.543
Parking_3661	1087092.549	1070754.904	0.461
SAimp_3593	1087097.847	1061907.552	0.276
SAimp_4685-1	1087105.277	1072029.043	0.547
SAimp_3574-2	1087110.884	1063511.327	0.533
Parking_2726	1087115.704	1067007.915	0.156
SAimp_E-MH-11739	1087116.336	1070529.29	0.417
SAimp_E-MH-1242	1087117.978	1066413.435	0.275
SAimp_2718	1087119.752	1066705.012	0.28
SAimp_E-MH-1998	1087125.203	1073453.707	0.699
SAimp_3592-2	1087126.628	1064924.915	0.386
SAimp_3661	1087127.549	1070729.904	0.695
SAimp_2744	1087127.554	1069232.243	0.321
Parking_E-node-1645	1087131.33	1069356.983	0.142
SAimp_2722	1087137.3	1066836.701	0.219
Parking_2823-1	1087140.36	1070075.6	0.461
SAimp_E-node-1651	1087143.925	1066113.453	0.24
Parking_E-node-166	1087149.197	1065623.258	0.373
SAimp_2726	1087150.704	1066982.915	0.287
SAimp_4573-1	1087152.651	1069789.835	0.617
SAimp_E-node-1650-1	1087157.322	1066261.897	0.346
Parking_E-MH-11742	1087158.584	1070337.959	0.267
SAimp_E-node-1648	1087158.693	1067132.427	0.348
SAimp_E-node-1649	1087163.83	1066560.127	0.299
SAimp_E-node-1645	1087166.33	1069331.983	0.296
SAimp_2823-1	1087175.36	1070050.6	0.611
SAimp_E-node-166	1087184.197	1065598.258	1.248
SAimp_E-MH-11742	1087193.584	1070312.959	0.511
SAimp_E-MH-2007	1087207.747	1074028.598	0.472
SAimp_2735-3	1087208.363	1067924.795	0.331
SAimp_3574-1	1087210.172	1063714.381	0.175
SAimp_2738	1087213.034	1068232.543	0.49
SAimp_E-MH-1864	1087214.812	1064017.785	0.254
SAimp_4126-1	1087216.675	1076227.015	0.202
SAimp_E-MH-1864-2	1087219.689	1064535.067	0.207
SAimp_2740	1087227.449	1068521.609	0.685
SAimp_3592-1	1087230.556	1064764.768	0.101
SAimp_E-MH-11713	1087231.182	1069048.28	0.308
SAimp_2732	1087249.946	1067657.097	0.701
SAimp_E-MH-2027-1	1087254.02	1071739.508	0.302
SAimp_E-MH-2029-1	1087254.884	1072235.935	0.118
Parking_E-ADDED-E-4474-3	1087263.463	1061717.137	0.276
SAimp_E-MH-8185	1087271.856	1060705.17	0.226
SAimp_E-MH-2010	1087297.749	1074282.082	0.142
SAimp_E-ADDED-E-4474-3	1087298.463	1061692.137	0.261
SAimp_E-node-1647	1087349.064	1067375.19	0.438
SAimp_E-MH-1864-3	1087353.972	1064320.151	0.204
SAimp_3513-1	1087375.92	1061970.464	0.199
SAimp_3513	1087392.221	1062446.394	0.385
Parking_E-MH-1932	1087406.965	1061744.681	0.246
SAimp_4479-2	1087416.016	1061363.252	0.34
SAimp_E-node-236-1	1087438.692	1065295.052	0.11
SAimp_E-MH-1932	1087441.965	1061719.681	0.113
SAimp_4681	1087442.597	1071591.459	0.169
SAimp_2802	1087478.012	1064706.817	0.276
SAimp_2798	1087482.573	1064117.987	0.28
SAimp_E-MH-17215-1	1087502.949	1071203.77	0.159
Parking_2711	1087512.68	1065459.398	0.37
SAimp_2742	1087513.081	1068809.856	2.051
SAimp_E-MH-8153	1087531.61	1060052.534	0.116
SAimp_2742-1	1087536.97	1069165.562	0.188
SAimp_2748	1087539.761	1069648.355	0.163
Parking_4479-1	1087544.793	1061644.185	0.167
SAimp_2711	1087547.68	1065434.398	0.488
SAimp_2790	1087549.323	1063116.403	0.175
SAimp_2793-2	1087554.042	1063360.536	0.167
SAimp_E-MH-1502	1087559.626	1061918.215	0.15
SAimp_4479	1087560.57	1060854.175	0.809
SAimp_2793-1	1087574.954	1063634.477	0.234
SAimp_4479-1	1087579.793	1061619.185	0.227
SAimp_E-MH-1281	1087583.45	1070791.024	0.591
Parking_E-MH-8153-1	1087596.702	1060295.308	0.102
SAimp_E-MH-8153-1	1087631.702	1060270.308	0.741
SAimp_2735	1087654.58	1068176.049	0.402
SAimp_E-node-863	1087662.991	1062434.419	0.481
SAimp_2742-2	1087673.393	1069067.85	0.119
SAimp_4473	1087678.129	1061820.679	0.12
Parking_4284	1087689.213	1064199.578	0.125
Parking_2812	1087693.144	1064952.873	0.153
SAimp_E-MH-1253	1087695.788	1067569.532	0.121
SAimp_3026	1087699.586	1067655.646	0.144
SAimp_2547-2	1087699.589	1062887.783	0.187
SAimp_E-node-2083	1087722.835	1071535.457	0.647
SAimp_4284	1087724.213	1064174.578	0.863
SAimp_2812	1087728.144	1064927.873	0.307
SAimp_2547-1	1087728.816	1063009.609	0.108
SAimp_E-MH-17215	1087742.049	1071132.408	0.335
SAimp_2726-2	1087776.072	1066981.771	0.188
SAimp_E-node-1651-1	1087789.396	1066117.237	0.162
SAimp_E-MH-1242-1	1087790.424	1066417.66	0.175
SAimp_E-node-1649-1	1087791.085	1066576.31	0.355
SAimp_E-MH-1302	1087793.343	1066703.914	0.169
SAimp_E-node-1648-1	1087795.723	1067119.301	0.24
SAimp_E-MH-1357	1087798.494	1066838.868	0.158
SAimp_E-node-871	1087803.444	1065397.406	0.649
SAimp_4488	1087814.225	1060900.865	0.749
Parking_4473-1	1087822.283	1061872.45	0.634
SAimp_E-MH-1857	1087837.904	1063328.517	0.181
SAimp_2714	1087842.97	1065954.153	0.669
SAimp_E-MH-1540	1087844.639	1062059.391	0.168
SAimp_4585-1	1087844.758	1072574.216	0.686
SAimp_4473-1	1087857.283	1061847.45	0.211
Parking_3919-2	1087866.313	1061487.55	0.372
SAimp_E-MH-2015	1087884.367	1074574.516	0.904
SAimp_E-node-1650	1087886.938	1066344.857	0.477
SAimp_E-MH-2027	1087891.943	1071784.415	0.859
SAimp_E-MH-1648-2	1087926.672	1062410.778	0.245
SAimp_E-MH-1997	1087927.668	1073136.21	0.94
SAimp_E-MH-2012	1087940.99	1074290.377	0.942
Parking_E-MH-1219-1	1087947.169	1064051.21	0.442
SAimp_E-MH-1993	1087949.156	1072849.081	0.916
SAimp_E-MH-1648-1	1087955.47	1062754.958	0.182
SAimp_2551	1087964.483	1063102.663	0.17
SAimp_E-MH-2009	1087973.527	1074003.965	0.766
SAimp_E-MH-1219-1	1087982.169	1064026.21	0.772
SAimp_2815	1087985.011	1064710.848	0.18
SAimp_2825	1087987.693	1070359.449	0.911
SAimp_E-MH-2001	1087990.899	1073434.167	0.863
SAimp_E-MH-2005	1087993.849	1073735.036	0.786
SAimp_4573	1088020.963	1069799.797	0.732
SAimp_2746	1088029.981	1069513.966	0.626
SAimp_2823	1088041.735	1070067.918	0.733
SAimp_3919-1	1088059.788	1061526.281	0.134
SAimp_2829	1088061.351	1070617.209	0.722
SAimp_3906	1088071.759	1061793.387	0.31
SAimp_E-MH-2029	1088074.23	1072288.105	1.142
SAimp_4493	1088082.862	1060867.993	0.733
Parking_3003	1088105.118	1065403.992	0.412
SAimp_3661-1	1088136.285	1071318.13	0.676
Parking_E-MH-1543	1088139.46	1062580.618	0.217
SAimp_3003	1088140.118	1065378.992	0.703
SAimp_E-MH-1335	1088152.718	1069287.169	0.895
SAimp_4685	1088162.748	1072045.863	1.446
SAimp_E-MH-1543	1088174.46	1062555.618	0.638
Parking_2815-1	1088176.014	1064951.718	0.227
SAimp_2555-1	1088189.258	1063099.946	0.271
SAimp_2555-2	1088202.787	1063389.634	0.14
SAimp_E-MH-11790-1	1088210.408	1070872.404	0.464
SAimp_E-MH-11790	1088210.565	1071109.189	0.669
SAimp_2815-1	1088211.014	1064926.718	0.418
SAimp_2638-1	1088214.707	1063581.244	0.104
SAimp_4497-2	1088230.111	1061404.303	0.171
SAimp_2638-2	1088231.71	1063832.01	0.134
SAimp_E-MH-1218	1088235.936	1064381.637	0.505
SAimp_4514	1088240.068	1062131.775	0.172
Parking_E-MH-1254	1088244.609	1067557.334	0.111
SAimp_E-MH-11710-1	1088253.945	1069040.948	0.675
SAimp_E-MH-1254	1088279.609	1067532.334	0.554
SAimp_3030	1088293.454	1067663.429	0.393
Parking_E-MH-8196-3	1088336.801	1060241.449	0.147
SAimp_E-MH-11663	1088338.592	1066973.559	0.386
SAimp_E-MH-8196-3	1088371.801	1060216.449	0.669
Parking_2555-4	1088382.385	1062828.235	0.6
SAimp_4497	1088382.855	1060909.956	0.793
SAimp_4497-1	1088385.979	1061582.962	0.103
SAimp_E-MH-9091	1088396.514	1061926.727	0.342
SAimp_4585	1088399.544	1072583.316	0.188
SAimp_2555-4	1088417.385	1062803.235	0.156
SAimp_E-MH-1304	1088417.913	1066708.742	0.19
Parking_E-MH-1544	1088419.321	1062515.856	0.928
SAimp_3012	1088430.674	1065935.378	1.066
SAimp_E-node-888	1088430.685	1071713.011	0.557
SAimp_E-MH-1359	1088436.911	1066844.966	0.221
SAimp_E-MH-11672	1088453.792	1067121.964	0.315
SAimp_E-MH-1544	1088454.321	1062490.856	0.329
Parking_2555-3	1088475.102	1063215.348	2.078
SAimp_2638-3	1088488.486	1063544.826	0.176
SAimp_E-node-870	1088492.842	1064308.181	0.792
SAimp_2555-3	1088510.102	1063190.348	0.142
Parking_2658-2	1088573.331	1064977.558	0.23
Parking_E-MH-9091-1	1088586.454	1062310.339	0.497
Parking_2735-1	1088587.292	1068051.2	5.485
Parking_E-MH-9091-2	1088598.194	1061907.225	0.31
SAimp_2658-2	1088608.331	1064952.558	0.118
SAimp_E-MH-9091-1	1088621.454	1062285.339	0.234
SAimp_2735-1	1088622.292	1068026.2	2.411
SAimp_E-node-864	1088643.513	1062620.76	0.159
Parking_E-node-1647-1	1088645.42	1067355.468	1.833
SAimp_E-MH-11785	1088657.867	1071092.836	0.139
SAimp_E-node-1647-1	1088680.42	1067330.468	1.126
Parking_2740-1	1088688.735	1068546.071	1.886
SAimp_2660-2	1088693.389	1065226.483	0.271
Parking_2658-1	1088700.27	1064903.658	0.109
SAimp_E-MH-1226-2	1088705.152	1065672.228	0.178
SAimp_E-MH-1227-1	1088710.386	1066293.108	0.445
SAimp_2921	1088720.462	1070504.1	0.469
SAimp_2740-1	1088723.735	1068521.071	1.915
SAimp_2650	1088729.371	1063869.474	0.53
SAimp_2658-1	1088735.27	1064878.658	0.114
SAimp_E-MH-9035	1088736.894	1060878.531	0.664
SAimp_E-MH-9035-1	1088738.586	1061498.144	0.22
SAimp_E-MH-1224-1	1088738.898	1064406.664	0.261
SAimp_E-MH-1224-2	1088742.018	1064723.533	0.103
SAimp_E-MH-8196-1	1088746.362	1060018.542	0.2
SAimp_4592	1088778.543	1072556.177	0.227
Parking_3699	1088793.65	1062724.516	2.011
SAimp_E-MH-11710	1088794.328	1069187.161	0.114
SAimp_E-MH-8197-1	1088821.472	1060325.688	0.141
SAimp_3699	1088828.65	1062699.516	0.487
SAimp_4592-1	1088841.573	1072394.105	0.502
SAimp_2660-1	1088847.897	1065297.672	0.125
SAimp_E-MH-1268	1088849.452	1068807.159	4.757
Parking_E-MH-11782-2	1088867.858	1071727.95	0.923
SAimp_E-MH-1227-2	1088868.005	1066297.052	0.112
Parking_E-MH-2035	1088872.916	1074299.341	0.394
Parking_E-MH-2036	1088892.386	1074593.272	0.336
SAimp_E-MH-2034	1088900.939	1073994.269	0.693
SAimp_E-MH-11782-2	1088902.858	1071702.95	1.419
SAimp_E-MH-1561-3	1088904.708	1064937.644	0.208
SAimp_E-MH-2032	1088906.135	1073428.43	0.718
SAimp_E-MH-2035	1088907.916	1074274.341	0.646
SAimp_E-MH-2031	1088910.013	1073118.732	0.621
SAimp_E-MH-2030	1088911.298	1072836.135	0.67
SAimp_E-MH-1269-2	1088919.296	1063949.595	0.181
SAimp_2887-1	1088923.117	1065091.864	0.126
SAimp_E-MH-1561-4	1088924.99	1064528.227	0.213
SAimp_E-MH-2036	1088927.386	1074568.272	0.698
SAimp_E-MH-2033	1088927.743	1073720.817	0.645
SAimp_E-MH-1556	1088952.922	1063181.416	0.212
SAimp_E-MH-1561-1	1088987.406	1063530.907	0.184
SAimp_E-MH-11782-1	1089016.856	1071491.031	0.185
SAimp_3649	1089018.132	1062866.508	0.22
SAimp_2945	1089022.927	1070769.857	0.828
SAimp_E-MH-1579	1089070.016	1061772.608	0.236
SAimp_E-MH-1269-1	1089075.01	1063886.998	0.294
SAimp_E-MH-1577-1	1089077.926	1062055.943	0.146
SAimp_E-MH-1577-2	1089082.086	1062292.103	0.133
SAimp_3019	1089091.208	1065969.008	0.952
SAimp_2903	1089101.957	1069521.541	1.077
SAimp_E-MH-1561-2	1089106.006	1064477.482	0.141
SAimp_2917	1089108.432	1069795.699	0.824
Parking_3680-1	1089122.639	1062716.607	0.38
SAimp_2919	1089131.408	1070062.663	0.825
SAimp_E-node-2237-3	1089139.523	1059965.954	0.275
Parking_2697-1	1089147.328	1064901.955	0.118
SAimp_E-MH-1987	1089148.495	1072555.508	0.275
Parking_2677	1089150.417	1066897.511	0.83
SAimp_2697-1	1089182.328	1064876.955	0.168
Parking_E-MH-1570	1089185.414	1062975.804	0.114
SAimp_2677	1089185.417	1066872.511	0.465
SAimp_E-node-2237-2	1089201.993	1060223.173	0.3
SAimp_2887-2	1089204.774	1065213.203	0.227
Parking_E-MH-1256	1089212.867	1067574.942	0.223
SAimp_E-MH-1570	1089220.414	1062950.804	0.216
SAimp_E-MH-1256	1089247.867	1067549.942	0.349
SAimp_E-MH-9119	1089257.027	1063512.279	0.179
SAimp_E-MH-9127	1089266.793	1063250.705	0.192
SAimp_2670	1089270.628	1066711.894	0.264
SAimp_3038	1089283.719	1067686.674	0.44
SAimp_E-MH-1585-3	1089284.6	1061230.075	0.489
SAimp_E-MH-1591	1089296.131	1067005.153	0.576
SAimp_E-MH-1585-1	1089318.808	1061873.74	0.232
SAimp_E-MH-1516	1089332.123	1060698.07	0.514
SAimp_E-MH-1580	1089333.347	1062362.309	0.536
SAimp_E-MH-11438	1089367.631	1073609.541	0.854
SAimp_E-MH-1270	1089368.53	1063861.259	0.541
SAimp_E-MH-11782	1089373.237	1071677.436	0.166
SAimp_2947	1089374.36	1070974.083	0.773
SAimp_2697-2	1089396.79	1064950.608	0.112
SAimp_E-MH-1274	1089408.431	1064391.428	0.335
SAimp_E-MH-10486	1089415.516	1064771.967	0.132
SAimp_2895	1089419.071	1065953.131	0.987
SAimp_E-MH-1520	1089459.61	1060350.247	0.107
SAimp_E-MH-17283	1089469.29	1061688.158	0.126
Parking_3783	1089504.624	1065172.857	0.22
SAimp_E-MH-1317-1	1089505.416	1071914.044	0.274
SAimp_E-node-2237-4	1089506.163	1060135.749	0.108
SAimp_E-MH-11440	1089511.982	1074278.697	0.147
SAimp_2883	1089514.021	1073005.719	0.287
SAimp_3783	1089539.624	1065147.857	0.198
SAimp_2947-1	1089540.017	1070320.947	0.283
Parking_2752-1	1089550.873	1069247.514	0.619
SAimp_E-MH-11441	1089567.326	1074012.076	0.111
Parking_E-MH-3679	1089576.778	1062370.85	0.366
SAimp_2881	1089594.106	1072660.206	0.162
SAimp_E-MH-3679	1089611.778	1062345.85	0.93
SAimp_E-MH-1236-1	1089619.656	1064951.621	0.1
SAimp_E-MH-17287	1089642.736	1060670.449	0.356
SAimp_E-MH-1821	1089649.102	1073571.506	0.535
SAimp_E-MH-17277	1089655.578	1061511.557	0.237
SAimp_E-MH-11818	1089663.391	1071163.305	0.598
SAimp_3708	1089692.906	1063880.369	1.014
SAimp_E-MH-2220-1	1089701.893	1073027.957	0.276
SAimp_2881-1	1089709.897	1072563.992	0.141
SAimp_2907-1	1089740.583	1066035.315	0.995
SAimp_3774-1	1089784.816	1067204.818	0.514
SAimp_E-MH-1239-2	1089789.905	1067897.098	0.321
Parking_E-MH-1817	1089795.047	1072454.591	0.319
Parking_E-MH-1564-1	1089817.153	1063184.318	0.165
SAimp_E-MH-1315	1089819.251	1071366.337	0.117
SAimp_E-MH-1817	1089830.047	1072429.591	0.873
SAimp_2905-1	1089834.338	1065254.685	0.282
SAimp_E-MH-1316	1089839.603	1071745.471	0.155
SAimp_12064	1089852.783	1062287.704	0.786
SAimp_E-MH-17282-1	1089894.406	1061461.794	0.194
Parking_E-MH-1564-2	1089894.64	1063017.238	0.334
SAimp_E-MH-1314	1089897.734	1070993.58	0.137
SAimp_E-MH-17291-2	1089906.155	1060654.457	0.379
SAimp_E-MH-11461	1089907.013	1073914.707	0.675
SAimp_E-node-1642	1089907.462	1070622.042	0.116
SAimp_E-MH-2220	1089921.513	1073016.777	0.391
Parking_E-MH-1317	1089968.272	1072281.178	3.261
SAimp_2869	1089972.099	1070337.55	0.251
Parking_2752	1089975.039	1069092.302	0.319
SAimp_E-MH-1238-1	1089977.007	1064956.904	0.326
SAimp_E-MH-17741-1	1089981.896	1059975.24	0.374
SAimp_3710	1089996.876	1064084.15	1.025
SAimp_E-MH-1317	1090003.272	1072256.178	0.585
SAimp_2752	1090010.039	1069067.302	0.996
SAimp_E-MH-2220-2	1090059.953	1072749.629	0.133
SAimp_E-MH-11427	1090063.322	1074532.263	1.28
SAimp_2911	1090072.897	1065848.184	1.023
SAimp_E-MH-15599	1090073.942	1071318.468	0.439
SAimp_E-MH-15585	1090092.035	1071580.072	0.16
SAimp_E-MH-17441	1090099.68	1060228.889	0.205
Parking_E-MH-1244	1090111.878	1068396.992	2.931
Parking_E-MH-17282-2	1090122.11	1061685.985	0.105
Parking_2859	1090128.903	1069553.82	0.411
SAimp_E-MH-1244	1090146.878	1068371.992	1.262
SAimp_12066	1090147.741	1062441.509	1.122
SAimp_2865	1090148.911	1069812.135	0.782
SAimp_E-MH-11825	1090149.873	1069274.641	0.605
SAimp_E-MH-17282-2	1090157.11	1061660.985	0.174
SAimp_2859	1090163.903	1069528.82	0.813
SAimp_2867	1090165.403	1070078.185	0.82
Parking_2778	1090180.202	1068818.589	0.177
SAimp_E-MH-4710	1090185.823	1074280.939	0.269
SAimp_E-MH-1338	1090187.394	1070736.316	0.466
SAimp_E-MH-2221	1090194.167	1073193.494	0.482
SAimp_2778	1090215.202	1068793.589	2.678
Parking_E-MH-1239-1	1090228.991	1067813.788	0.326
Parking_E-MH-1574-2	1090240.978	1064188.09	0.183
SAimp_E-MH-17291-1	1090249.001	1060609.754	0.445
Parking_E-MH-9201	1090253.45	1065316.662	0.266
SAimp_E-MH-1239-1	1090263.991	1067788.788	1.694
SAimp_E-MH-1574-2	1090275.978	1064163.09	1.135
SAimp_E-MH-9201	1090288.45	1065291.662	0.149
SAimp_E-MH-9200-2	1090288.932	1066246.898	0.259
Parking_E-MH-15583	1090305.869	1072039.118	0.912
SAimp_2925	1090338.256	1070331.046	0.22
SAimp_E-MH-15583	1090340.869	1072014.118	1.334
SAimp_E-MH-2222	1090366.688	1073643.682	0.863
Parking_E-MH-3682	1090388.125	1062555.444	0.223
SAimp_E-MH-1345	1090391.905	1070994.511	0.43
SAimp_E-MH-1574-1	1090402.012	1064954.822	0.128
SAimp_2881-2	1090417.838	1072786.082	0.355
SAimp_E-MH-3682	1090423.125	1062530.444	1.211
SAimp_E-MH-1815	1090423.925	1065274.022	0.1
SAimp_E-MH-9200-1	1090434.628	1066270.311	0.206
SAimp_E-MH-2221-1	1090466.806	1072978.867	0.112
SAimp_E-MH-17264	1090481.862	1064275.17	0.492
SAimp_E-MH-1350	1090483.202	1070556.875	0.312
SAimp_3182	1090486.684	1065079.679	0.112
SAimp_E-MH-4715	1090584.459	1074010.07	0.447
SAimp_E-ADDED-E-19264	1090808.909	1073519.928	0.421
