NAME	X	Y
SAimp_E-MH-4447-1	1073624.24200000000	1053496.34900000000
SAimp_E-MH-4450-1	1090715.25000000000	1052716.97100000000
SAimp_E-MH-4450-2	1090246.46400000000	1053513.76600000000
SAimp_E-MH-4452	1073389.15900000000	1053319.47800000000
SAimp_E-MH-4452-1	1073236.45300000000	1053080.24900000000
SAimp_E-MH-4457	1073490.85900000000	1053836.70600000000
SAimp_E-MH-4466-1	1090320.11100000000	1051694.79300000000
SAimp_E-MH-4466-2	1089959.96500000000	1051586.36000000000
SAimp_E-MH-4472	1090253.52300000000	1048788.98800000000
SAimp_E-MH-4473-1	1091990.81000000000	1051289.38800000000
SAimp_E-MH-4473-2	1090274.77700000000	1049429.24900000000
SAimp_E-MH-4473-3	1090250.06400000000	1050381.45300000000
SAimp_E-MH-4484	1089619.03000000000	1052430.76300000000
SAimp_E-MH-4496	1075365.88900000000	1053371.06300000000
SAimp_E-MH-4496-1	1074905.26300000000	1053205.58400000000
SAimp_E-MH-4498	1073211.53400000000	1053606.96000000000
SAimp_E-MH-4515	1077170.29900000000	1052623.84100000000
SAimp_E-MH-4517	1087633.96500000000	1046247.06400000000
SAimp_E-MH-4527	1089636.76900000000	1045473.50300000000
SAimp_E-MH-4547-1	1072664.69100000000	1052783.52800000000
SAimp_E-MH-4547-2	1072819.00800000000	1052716.07500000000
SAimp_E-MH-4547-3	1072732.58000000000	1052479.87900000000
SAimp_E-MH-4550	1072956.10200000000	1053422.09700000000
SAimp_E-MH-4556-1	1073033.31100000000	1053180.22900000000
SAimp_E-MH-4556-2	1072920.83000000000	1053045.92600000000
SAimp_E-MH-4557	1072687.03800000000	1053050.50500000000
SAimp_E-MH-4558-1	1072464.18500000000	1053389.92500000000
SAimp_E-MH-4558-2	1072433.72500000000	1053054.07500000000
SAimp_E-MH-4560	1072416.34100000000	1051272.85300000000
SAimp_E-MH-4566-2	1072308.89100000000	1051377.04200000000
SAimp_E-MH-4567	1072137.21700000000	1051298.95100000000
SAimp_E-MH-4568	1071629.92900000000	1050390.66800000000
SAimp_E-MH-4572	1090487.24500000000	1051049.75700000000
SAimp_E-MH-4603	1086099.80700000000	1052475.55000000000
SAimp_E-MH-461	1063311.08300000000	1078973.47200000000
SAimp_E-MH-461-1	1063221.56800000000	1079256.27100000000
SAimp_E-MH-4621	1089635.95000000000	1053248.94200000000
SAimp_E-MH-4624-1	1088949.62200000000	1053223.68700000000
SAimp_E-MH-4624-2	1089208.96700000000	1053092.64000000000
SAimp_E-MH-4624-3	1089448.29000000000	1052984.15300000000
SAimp_E-MH-4624-4	1089263.96300000000	1052880.57200000000
SAimp_E-MH-4625	1068088.73900000000	1053682.90400000000
SAimp_E-MH-4627	1068784.16600000000	1053285.79300000000
SAimp_E-MH-4632-1	1089832.35200000000	1050674.76100000000
SAimp_E-MH-4632-2	1089823.04200000000	1050424.75200000000
SAimp_E-MH-4634-1	1089283.27200000000	1050655.46300000000
SAimp_E-MH-4634-2	1089568.78900000000	1050318.89900000000
SAimp_E-MH-4637	1069165.62200000000	1053548.36000000000
SAimp_E-MH-4639	1069197.36100000000	1052830.41200000000
SAimp_E-MH-4640-1	1089229.64600000000	1050066.09000000000
SAimp_E-MH-4640-2	1088947.76900000000	1050480.75400000000
SAimp_E-MH-4641	1088855.39000000000	1050186.59500000000
SAimp_E-MH-4644	1088625.95700000000	1050574.26600000000
SAimp_E-MH-4645-1	1088283.46000000000	1050616.45800000000
SAimp_E-MH-4645-2	1088252.68000000000	1050157.87800000000
SAimp_E-MH-4646	1087660.82800000000	1050178.77900000000
SAimp_E-MH-4647	1089549.59100000000	1048859.03900000000
SAimp_E-MH-4648	1089179.87800000000	1048802.72700000000
SAimp_E-MH-4650	1088170.46700000000	1048857.52800000000
SAimp_E-MH-4651-1	1088538.05100000000	1049371.46700000000
SAimp_E-MH-4651-3	1089098.43000000000	1049501.44300000000
SAimp_E-MH-4654-1	1088592.87200000000	1049802.25300000000
SAimp_E-MH-4655	1086163.48700000000	1048654.56600000000
SAimp_E-MH-4656	1086785.54300000000	1048753.89900000000
SAimp_E-MH-4661-1	1087541.79400000000	1049044.46200000000
SAimp_E-MH-4664	1088310.72500000000	1048411.21200000000
SAimp_E-MH-4674	1071583.56300000000	1050145.84000000000
SAimp_E-MH-4675	1074646.17500000000	1051491.92700000000
SAimp_E-MH-4675-1	1074547.25100000000	1051764.16100000000
SAimp_E-MH-4675-2	1074434.27300000000	1052118.97800000000
SAimp_E-MH-4680-1	1068836.45800000000	1052811.16400000000
SAimp_E-MH-4683	1074512.65700000000	1052476.76800000000
SAimp_E-MH-4684	1074315.33500000000	1052466.39000000000
SAimp_E-MH-4685	1084651.00100000000	1061773.09300000000
SAimp_E-MH-4686	1084660.66100000000	1061309.55000000000
SAimp_E-MH-4687	1084660.48500000000	1060702.34600000000
SAimp_E-MH-4692	1077971.50800000000	1064108.50300000000
SAimp_E-MH-4694	1074103.19600000000	1052410.35000000000
SAimp_E-MH-4698	1069466.98100000000	1052472.77100000000
SAimp_E-MH-4700-1	1069710.94300000000	1053163.44600000000
SAimp_E-MH-4700-2	1069824.41800000000	1052868.22400000000
SAimp_E-MH-4700-3	1069516.38100000000	1052687.28700000000
SAimp_E-MH-4705	1073827.97100000000	1052383.59500000000
SAimp_E-MH-47-1	1082999.77600000000	1035231.77700000000
SAimp_E-MH-4710	1090185.82300000000	1074280.93900000000
SAimp_E-MH-4712	1073517.01600000000	1052293.31600000000
SAimp_E-MH-4714	1073214.19200000000	1052225.12600000000
SAimp_E-MH-4715	1090584.45900000000	1074010.07000000000
SAimp_E-MH-4716	1069830.06600000000	1053708.61100000000
SAimp_E-MH-47-2	1082201.94600000000	1035238.71200000000
SAimp_E-MH-472-1	1067078.42400000000	1075481.59700000000
SAimp_E-MH-4722	1073332.32100000000	1051049.78900000000
SAimp_E-MH-472-3	1067311.87600000000	1075521.25100000000
SAimp_E-MH-4725-2	1090335.17400000000	1050185.77300000000
SAimp_E-MH-4727	1090544.88300000000	1050613.94400000000
SAimp_E-MH-4731	1073236.28200000000	1051493.83000000000
SAimp_E-MH-4732	1073160.49100000000	1051759.74600000000
SAimp_E-MH-4736	1070098.51400000000	1054934.77200000000
SAimp_E-MH-4738	1068622.57900000000	1052708.27800000000
SAimp_E-MH-4744	1073088.79500000000	1052032.26900000000
SAimp_E-MH-4747	1072937.86100000000	1052122.66200000000
SAimp_E-MH-4753	1074844.79300000000	1052701.68500000000
SAimp_E-MH-4755	1074692.08000000000	1053370.89400000000
SAimp_E-MH-4756	1074821.87500000000	1053635.92500000000
SAimp_E-MH-4757	1074700.59600000000	1052679.94400000000
SAimp_E-MH-4758	1073867.74300000000	1051607.53000000000
SAimp_E-MH-4760	1073719.12400000000	1052172.02900000000
SAimp_E-MH-4760-1	1073793.20600000000	1051942.84900000000
SAimp_E-MH-4768-1	1070359.86400000000	1055214.17200000000
SAimp_E-MH-4768-2	1070215.40100000000	1055428.16100000000
SAimp_E-MH-4769	1069997.41800000000	1055332.79200000000
SAimp_E-MH-4771	1072882.46500000000	1051652.27800000000
SAimp_E-MH-4789	1083653.86000000000	1054052.80600000000
SAimp_E-MH-4792	1083672.93900000000	1054286.73600000000
SAimp_E-MH-4797	1070511.48000000000	1056393.75400000000
SAimp_E-MH-4798	1070580.18500000000	1056822.33500000000
SAimp_E-MH-480	1067518.85700000000	1077315.53000000000
SAimp_E-MH-4806-1	1083687.44600000000	1063765.14300000000
SAimp_E-MH-4806-3	1084249.77100000000	1063384.37100000000
SAimp_E-MH-4806-4	1083953.05400000000	1064109.71000000000
SAimp_E-MH-4806-5	1084222.09800000000	1064013.02600000000
SAimp_E-MH-4806-6	1084391.52600000000	1063609.27600000000
SAimp_E-MH-4806-7	1083935.84800000000	1063345.90900000000
SAimp_E-MH-4811-1	1087363.52600000000	1039052.04200000000
SAimp_E-MH-4811-2	1087139.04100000000	1039131.14000000000
SAimp_E-MH-482	1069767.89300000000	1074706.15800000000
SAimp_E-MH-4831	1081828.30200000000	1037461.99900000000
SAimp_E-MH-4834	1082280.39100000000	1037429.42800000000
SAimp_E-MH-4849	1084065.71500000000	1040262.06700000000
SAimp_E-MH-4870-1	1084853.87400000000	1039466.38300000000
SAimp_E-MH-4870-2	1084723.91400000000	1039162.81700000000
SAimp_E-MH-4899-1	1080378.31700000000	1040011.79500000000
SAimp_E-MH-4899-2	1080216.18600000000	1040340.09200000000
SAimp_E-MH-4915-1	1080351.59100000000	1040807.61000000000
SAimp_E-MH-4915-2	1080434.96100000000	1041287.86300000000
SAimp_E-MH-4926-1	1085021.94400000000	1039266.00000000000
SAimp_E-MH-4926-2	1084822.37000000000	1038911.63400000000
SAimp_E-MH-4932	1085873.46100000000	1037820.36000000000
SAimp_E-MH-4935	1085096.97200000000	1043499.02000000000
SAimp_E-MH-4941	1085742.67000000000	1033219.44700000000
SAimp_E-MH-4948-1	1089101.11500000000	1042019.56000000000
SAimp_E-MH-4949-2	1089206.85200000000	1042372.63800000000
SAimp_E-MH-497	1070004.33100000000	1078050.42400000000
SAimp_E-MH-497-1	1068628.80700000000	1078045.56500000000
SAimp_E-MH-497-2	1069485.29000000000	1078231.84900000000
SAimp_E-MH-4978	1086575.33800000000	1032711.55100000000
SAimp_E-MH-4982	1085600.72100000000	1033830.97900000000
SAimp_E-MH-4986	1087616.49000000000	1040344.62200000000
SAimp_E-MH-4987	1087295.43300000000	1040296.42300000000
SAimp_E-MH-4993-2	1087413.37500000000	1040606.11300000000
SAimp_E-MH-4998-1	1087159.68700000000	1041139.97700000000
SAimp_E-MH-500	1069196.24200000000	1074686.38500000000
SAimp_E-MH-5000-2	1087536.15500000000	1040710.13800000000
SAimp_E-MH-5007	1085806.08000000000	1034123.12900000000
SAimp_E-MH-502	1068942.01200000000	1073449.17900000000
SAimp_E-MH-5034	1086317.28700000000	1035096.11200000000
SAimp_E-MH-5035-1	1085768.33100000000	1035319.65500000000
SAimp_E-MH-5035-2	1085081.98500000000	1035313.08700000000
SAimp_E-MH-5041	1085986.91500000000	1035917.86200000000
SAimp_E-MH-5044-2	1089554.20900000000	1041179.30600000000
SAimp_E-MH-5048	1088039.87700000000	1040117.02700000000
SAimp_E-MH-507	1068996.79900000000	1072865.49600000000
SAimp_E-MH-510	1068965.47800000000	1075994.07000000000
SAimp_E-MH-515	1069892.66700000000	1072263.27300000000
SAimp_E-MH-5159-1	1082943.69600000000	1035580.23200000000
SAimp_E-MH-5159-3	1081197.84700000000	1035211.19800000000
SAimp_E-MH-5159-4	1082447.84100000000	1035521.73700000000
SAimp_E-MH-521	1069751.93900000000	1073466.50800000000
SAimp_E-MH-522	1069715.88800000000	1072807.00100000000
SAimp_E-MH-523	1070483.45100000000	1071661.57200000000
SAimp_E-MH-523-1	1068706.49100000000	1071659.42400000000
SAimp_E-MH-5239-1	1085012.10500000000	1035089.18500000000
SAimp_E-MH-5239-2	1084953.22200000000	1034943.23800000000
SAimp_E-MH-5248-1	1085256.68300000000	1034437.83900000000
SAimp_E-MH-5248-2	1085032.09200000000	1034443.53400000000
SAimp_E-MH-526	1068879.98100000000	1071506.18000000000
SAimp_E-MH-528	1068301.38100000000	1071068.73700000000
SAimp_E-MH-5282-1	1085430.93900000000	1034786.89400000000
SAimp_E-MH-5282-2	1084952.03600000000	1034725.40200000000
SAimp_E-MH-5282-3	1085429.29300000000	1034639.56500000000
SAimp_E-MH-529	1068031.29600000000	1071191.77100000000
SAimp_E-MH-5371	1090510.28400000000	1045658.06800000000
SAimp_E-MH-5373-1	1089796.55800000000	1045409.35500000000
SAimp_E-MH-5375	1089765.00400000000	1040895.91200000000
SAimp_E-MH-5378	1089442.89100000000	1045419.96900000000
SAimp_E-MH-544	1070691.66900000000	1075258.70400000000
SAimp_E-MH-5445-1	1089451.79500000000	1046089.16000000000
SAimp_E-MH-5445-2	1089445.46500000000	1045662.63600000000
SAimp_E-MH-5445-3	1089450.73900000000	1045887.01000000000
SAimp_E-MH-545	1071217.44700000000	1075229.92800000000
SAimp_E-MH-547	1066147.47300000000	1073406.45000000000
SAimp_E-MH-550	1077829.88100000000	1069858.53200000000
SAimp_E-MH-556	1076859.14500000000	1070990.19000000000
SAimp_E-MH-5597-1	1090324.47200000000	1046965.53900000000
SAimp_E-MH-5597-2	1090398.62300000000	1047701.60600000000
SAimp_E-MH-5620	1089491.47800000000	1048363.48200000000
SAimp_E-MH-566	1064367.22700000000	1069826.65300000000
SAimp_E-MH-567	1063900.97400000000	1069880.00000000000
SAimp_E-MH-570	1063951.27100000000	1070303.82800000000
SAimp_E-MH-5701	1090013.26400000000	1048739.60500000000
SAimp_E-MH-570-1	1064072.80500000000	1070623.00200000000
SAimp_E-MH-571	1070236.73600000000	1070965.43200000000
SAimp_E-MH-572	1063992.11100000000	1070802.29000000000
SAimp_E-MH-576	1070503.23400000000	1070634.91500000000
SAimp_E-MH-5763	1083235.47000000000	1046827.70900000000
SAimp_E-MH-577	1070640.23600000000	1070429.00500000000
SAimp_E-MH-5780	1067412.51800000000	1054265.22600000000
SAimp_E-MH-5783	1070866.51900000000	1049801.05700000000
SAimp_E-MH-5792	1073647.86800000000	1054611.13400000000
SAimp_E-MH-5794	1073850.84000000000	1054927.60500000000
SAimp_E-MH-5795	1074377.69400000000	1055017.19400000000
SAimp_E-MH-5796	1074099.81900000000	1055026.32100000000
SAimp_E-MH-5800	1074340.04900000000	1055327.73800000000
SAimp_E-MH-5802	1074661.12600000000	1055362.24600000000
SAimp_E-MH-5804	1075072.03100000000	1055803.64100000000
SAimp_E-MH-5807	1076207.89900000000	1056054.69000000000
SAimp_E-MH-5808-1	1076131.38300000000	1056255.92200000000
SAimp_E-MH-5808-2	1076328.92500000000	1056105.51500000000
SAimp_E-MH-581	1079615.77400000000	1074807.41800000000
SAimp_E-MH-5812	1086481.72300000000	1036866.16500000000
SAimp_E-MH-5816	1075615.24200000000	1056021.95600000000
SAimp_E-MH-5817	1075734.57500000000	1055930.80200000000
SAimp_E-MH-582	1066251.35800000000	1073045.51200000000
SAimp_E-MH-582-1	1065489.72200000000	1073074.67500000000
SAimp_E-MH-584	1063950.43400000000	1071674.14600000000
SAimp_E-MH-5867-3	1082116.27600000000	1033812.59700000000
SAimp_E-MH-5867-4	1082293.96300000000	1033977.50700000000
SAimp_E-MH-5884-1	1084209.47200000000	1044726.76200000000
SAimp_E-MH-5890-1	1088361.89700000000	1039161.07600000000
SAimp_E-MH-5890-2	1088569.95000000000	1038999.67400000000
SAimp_E-MH-5890-3	1088404.49700000000	1038826.12400000000
SAimp_E-MH-5891	1088758.40600000000	1038255.75700000000
SAimp_E-MH-5893	1075840.65400000000	1056089.16700000000
SAimp_E-MH-5897-1	1076391.47300000000	1056572.01000000000
SAimp_E-MH-5897-2	1076704.89300000000	1056368.42000000000
SAimp_E-MH-5901	1076974.93200000000	1056573.96100000000
SAimp_E-MH-5902	1084480.01900000000	1044286.80900000000
SAimp_E-MH-5906	1084236.18700000000	1043967.91500000000
SAimp_E-MH-5912	1084506.40500000000	1044576.84400000000
SAimp_E-MH-5919-1	1077271.21500000000	1057256.78400000000
SAimp_E-MH-5920	1077901.16600000000	1057928.41700000000
SAimp_E-MH-5927-1	1078394.81500000000	1059047.50200000000
SAimp_E-MH-5927-2	1077960.98200000000	1058530.75000000000
SAimp_E-MH-5927-3	1077759.99500000000	1058970.90100000000
SAimp_E-MH-5928	1078511.42300000000	1059427.61000000000
SAimp_E-MH-5929	1078618.45200000000	1059642.38000000000
SAimp_E-MH-5939-1	1078541.86200000000	1059927.91300000000
SAimp_E-MH-5939-2	1078634.27300000000	1060113.29700000000
SAimp_E-MH-5948	1078505.86300000000	1059676.16000000000
SAimp_E-MH-5954-1	1078708.30100000000	1060105.18600000000
SAimp_E-MH-5954-2	1078878.45300000000	1059813.99500000000
SAimp_E-MH-5954-3	1078932.96900000000	1060327.23800000000
SAimp_E-MH-5955	1074162.05900000000	1054634.33100000000
SAimp_E-MH-5956-1	1074264.56600000000	1054795.95000000000
SAimp_E-MH-5959	1074543.33700000000	1054831.32500000000
SAimp_E-MH-596	1063285.00600000000	1073008.62900000000
SAimp_E-MH-597-1	1063397.06900000000	1072643.66400000000
SAimp_E-MH-5980	1074719.71600000000	1055054.62300000000
SAimp_E-MH-5981	1075083.78900000000	1055261.75700000000
SAimp_E-MH-5982	1075334.11400000000	1055389.26500000000
SAimp_E-MH-5987-1	1083771.28700000000	1048064.22500000000
SAimp_E-MH-6032-2	1081573.07900000000	1048470.29200000000
SAimp_E-MH-6032-3	1081518.46000000000	1048206.76400000000
SAimp_E-MH-6032-4	1081364.31100000000	1047790.72100000000
SAimp_E-MH-6032-5	1081201.83400000000	1048341.92100000000
SAimp_E-MH-6032-6	1081569.64400000000	1048683.35400000000
SAimp_E-MH-6045-1	1081597.79000000000	1049790.22100000000
SAimp_E-MH-6046-2	1081899.11000000000	1049055.03400000000
SAimp_E-MH-6073	1081751.40900000000	1050629.91700000000
SAimp_E-MH-6073-1	1081660.18400000000	1050263.38400000000
SAimp_E-MH-6107-1	1075811.23800000000	1056403.72400000000
SAimp_E-MH-6107-2	1075616.11100000000	1056243.39100000000
SAimp_E-MH-6108-1	1075833.32300000000	1056712.69100000000
SAimp_E-MH-6109-1	1072897.37300000000	1057027.33800000000
SAimp_E-MH-6109-2	1071908.25500000000	1056141.22900000000
SAimp_E-MH-6109-3	1072520.92900000000	1056588.38700000000
SAimp_E-MH-6109-4	1071710.30900000000	1056450.62200000000
SAimp_E-MH-6109-6	1072235.85000000000	1056617.79900000000
SAimp_E-MH-611	1084029.82700000000	1074180.30800000000
SAimp_E-MH-611-1	1085090.76700000000	1074019.39300000000
SAimp_E-MH-6113	1078893.04300000000	1047515.94200000000
SAimp_E-MH-6121	1072186.24500000000	1054976.10500000000
SAimp_E-MH-6123-1	1078648.63600000000	1048175.58800000000
SAimp_E-MH-6123-2	1078501.14000000000	1048249.50500000000
SAimp_E-MH-6126	1078494.35400000000	1047787.27500000000
SAimp_E-MH-6130	1078392.94400000000	1047824.41600000000
SAimp_E-MH-6136-1	1077739.52100000000	1048790.70200000000
SAimp_E-MH-6136-2	1078279.16000000000	1048521.15500000000
SAimp_E-MH-6151-2	1078625.89700000000	1049289.71000000000
SAimp_E-MH-6158	1079264.45900000000	1049137.43200000000
SAimp_E-MH-6187	1079768.80200000000	1050069.68700000000
SAimp_E-MH-620	1077367.12800000000	1069018.01900000000
SAimp_E-MH-622	1077458.97700000000	1068651.71700000000
SAimp_E-MH-6228-1	1070203.03900000000	1056891.27200000000
SAimp_E-MH-6228-2	1070263.14600000000	1056552.62600000000
SAimp_E-MH-6229	1068933.17600000000	1055527.07500000000
SAimp_E-MH-6230	1071913.25600000000	1055530.92400000000
SAimp_E-MH-6231	1069798.54600000000	1055817.09600000000
SAimp_E-MH-6236	1069063.48400000000	1056669.80900000000
SAimp_E-MH-6238	1070280.55000000000	1056368.53200000000
SAimp_E-MH-6242	1069213.91300000000	1049285.37200000000
SAimp_E-MH-626-1	1077782.55200000000	1068621.44300000000
SAimp_E-MH-6268	1069067.74300000000	1053028.48300000000
SAimp_E-MH-6269	1068184.49000000000	1055109.00400000000
SAimp_E-MH-627	1078494.29800000000	1068773.60200000000
SAimp_E-MH-627-1	1078367.88400000000	1068476.11500000000
SAimp_E-MH-6283	1069110.38600000000	1050215.71000000000
SAimp_E-MH-6284	1069021.95800000000	1050393.86300000000
SAimp_E-MH-629	1083440.14500000000	1073222.00700000000
SAimp_E-MH-6294	1069499.91300000000	1049282.72800000000
SAimp_E-MH-6340	1065249.26200000000	1058515.73300000000
SAimp_E-MH-634-1	1075587.54300000000	1072271.90200000000
SAimp_E-MH-6342	1069300.81200000000	1050924.69000000000
SAimp_E-MH-6343	1069786.43300000000	1056584.71600000000
SAimp_E-MH-6346	1070862.38100000000	1056252.84700000000
SAimp_E-MH-6348	1070996.06200000000	1056764.18600000000
SAimp_E-MH-6349	1071081.94700000000	1057222.50400000000
SAimp_E-MH-639	1076484.24500000000	1072216.15700000000
SAimp_E-MH-641	1078926.71200000000	1074449.25000000000
SAimp_E-MH-6440	1070272.11900000000	1057555.79900000000
SAimp_E-MH-6446	1071089.67000000000	1055955.32000000000
SAimp_E-MH-6448	1071214.06100000000	1056367.58700000000
SAimp_E-MH-6449	1071131.27900000000	1056524.64200000000
SAimp_E-MH-650	1074724.30100000000	1073893.85600000000
SAimp_E-MH-6502	1070699.82300000000	1058037.49600000000
SAimp_E-MH-6503	1070679.23900000000	1058480.57900000000
SAimp_E-MH-6505	1070269.78600000000	1058316.98700000000
SAimp_E-MH-653	1074797.47000000000	1073335.00600000000
SAimp_E-MH-663	1075043.16400000000	1072667.15300000000
SAimp_E-MH-6660	1070357.23300000000	1062401.29300000000
SAimp_E-MH-668	1083542.00200000000	1067614.70500000000
SAimp_E-MH-6681	1071275.68500000000	1062994.12200000000
SAimp_E-MH-6681-1	1070747.46200000000	1062883.96200000000
SAimp_E-MH-6685	1070045.28400000000	1063044.87800000000
SAimp_E-MH-670	1082838.37100000000	1067609.77100000000
SAimp_E-MH-6702	1069486.71600000000	1063105.68900000000
SAimp_E-MH-6733	1068541.39000000000	1063929.97600000000
SAimp_E-MH-6767	1079540.17500000000	1052707.67200000000
SAimp_E-MH-6779	1080346.91900000000	1051270.61700000000
SAimp_E-MH-6781-1	1081177.27400000000	1051152.84900000000
SAimp_E-MH-6781-2	1080688.46200000000	1051101.44800000000
SAimp_E-MH-684-1	1078283.65000000000	1065987.13200000000
SAimp_E-MH-684-2	1078027.10700000000	1066005.95800000000
SAimp_E-MH-684-3	1077871.86100000000	1065941.82700000000
SAimp_E-MH-6870	1082118.36700000000	1050971.40600000000
SAimp_E-MH-6880	1079564.76700000000	1051559.25900000000
SAimp_E-MH-6881	1079561.76400000000	1052014.51200000000
SAimp_E-MH-6911	1078338.41300000000	1054098.25700000000
SAimp_E-MH-6912	1078326.01000000000	1054372.78600000000
SAimp_E-MH-6932	1082104.01500000000	1053950.38100000000
SAimp_E-MH-6932-2	1082301.50300000000	1054276.77100000000
SAimp_E-MH-6934	1079304.96300000000	1053342.01400000000
SAimp_E-MH-6934-2	1079536.99000000000	1053630.39300000000
SAimp_E-MH-694	1073485.68700000000	1064648.13200000000
SAimp_E-MH-697	1063564.83300000000	1078923.40800000000
SAimp_E-MH-697-1	1063143.11800000000	1078722.64500000000
SAimp_E-MH-6974	1081641.86100000000	1054069.20500000000
SAimp_E-MH-6974-1	1081286.75300000000	1054116.92100000000
SAimp_E-MH-6976	1081285.06400000000	1053408.13100000000
SAimp_E-MH-6978	1081253.14600000000	1053153.14100000000
SAimp_E-MH-699-2	1074028.43800000000	1064720.85100000000
SAimp_E-MH-6994	1079995.64200000000	1057242.50900000000
SAimp_E-MH-6994-1	1080159.86300000000	1056746.07700000000
SAimp_E-MH-6995	1080146.97500000000	1056414.10700000000
SAimp_E-MH-6995-1	1079797.19200000000	1056578.41800000000
SAimp_E-MH-6996	1079786.14200000000	1056291.77500000000
SAimp_E-MH-7036	1079586.36500000000	1058034.75000000000
SAimp_E-MH-7037	1079539.00600000000	1058534.47900000000
SAimp_E-MH-7073	1080771.32200000000	1054768.83200000000
SAimp_E-MH-7077	1080776.55300000000	1055785.84900000000
SAimp_E-MH-7079	1080772.83700000000	1055145.81100000000
SAimp_E-MH-7099-2	1085448.50500000000	1056233.89000000000
SAimp_E-MH-7101-1	1086209.70100000000	1055030.86300000000
SAimp_E-MH-7101-2	1085791.73700000000	1055025.04900000000
SAimp_E-MH-7116	1085453.02700000000	1058201.34200000000
SAimp_E-MH-713-1	1078673.32500000000	1064752.71600000000
SAimp_E-MH-713-2	1078207.23700000000	1065267.09800000000
SAimp_E-MH-7167	1084857.95100000000	1057849.67300000000
SAimp_E-MH-7171	1081551.09400000000	1056138.40100000000
SAimp_E-MH-7171-1	1081307.11400000000	1056020.40400000000
SAimp_E-MH-7173	1081559.62700000000	1055536.80500000000
SAimp_E-MH-7176	1081477.22900000000	1054795.90800000000
SAimp_E-MH-7176-1	1081548.88900000000	1055261.54500000000
SAimp_E-MH-7176-2	1081529.23500000000	1055030.19600000000
SAimp_E-MH-7190	1079547.62800000000	1056526.90000000000
SAimp_E-MH-7192	1079548.80200000000	1055453.85500000000
SAimp_E-MH-7193	1079554.97000000000	1055057.64200000000
SAimp_E-MH-7194	1079536.58000000000	1054702.83700000000
SAimp_E-MH-7196	1079485.55400000000	1054348.69300000000
SAimp_E-MH-7213	1082370.80100000000	1058493.93900000000
SAimp_E-MH-7214	1082050.11800000000	1058368.82900000000
SAimp_E-MH-7215	1081928.30800000000	1057976.43000000000
SAimp_E-MH-7216	1081723.52000000000	1058279.49600000000
SAimp_E-MH-7218	1081272.57200000000	1058169.84800000000
SAimp_E-MH-7289	1082323.23000000000	1056357.32900000000
SAimp_E-MH-7371	1082033.76100000000	1056325.36800000000
SAimp_E-MH-7373	1081815.34900000000	1056160.73700000000
SAimp_E-MH-7405	1073274.58900000000	1057019.92900000000
SAimp_E-MH-7419-1	1077230.69500000000	1057870.13600000000
SAimp_E-MH-7419-2	1077084.53500000000	1057579.83800000000
SAimp_E-MH-744-2	1081703.03800000000	1074229.62300000000
SAimp_E-MH-7456	1081363.49500000000	1059446.28100000000
SAimp_E-MH-7458	1082693.90000000000	1058565.14500000000
SAimp_E-MH-746	1074648.56700000000	1075236.85600000000
SAimp_E-MH-7463	1083126.20200000000	1058089.18200000000
SAimp_E-MH-7463-1	1082988.17600000000	1058695.51400000000
SAimp_E-MH-748	1074643.91000000000	1075752.93100000000
SAimp_E-MH-7498	1076100.41600000000	1054143.28900000000
SAimp_E-MH-7500	1076101.21700000000	1053814.33900000000
SAimp_E-MH-7502	1076095.23500000000	1053402.09800000000
SAimp_E-MH-751	1075098.18400000000	1076725.77600000000
SAimp_E-MH-751-1	1074667.04700000000	1076439.96400000000
SAimp_E-MH-751-2	1074994.15600000000	1076546.76300000000
SAimp_E-MH-754	1079907.39000000000	1074368.17300000000
SAimp_E-MH-7559	1075613.40800000000	1051077.58700000000
SAimp_E-MH-756	1079920.50400000000	1074771.29600000000
SAimp_E-MH-7564-1	1076159.03900000000	1057310.21100000000
SAimp_E-MH-7564-2	1076478.40000000000	1057466.31100000000
SAimp_E-MH-7566-1	1073180.31300000000	1056643.47200000000
SAimp_E-MH-7566-2	1073404.43300000000	1056615.93600000000
SAimp_E-MH-7582	1076636.14500000000	1055136.46600000000
SAimp_E-MH-7583	1076575.06200000000	1054418.53300000000
SAimp_E-MH-7584	1076570.14300000000	1053916.57600000000
SAimp_E-MH-7585	1076559.50000000000	1054189.47100000000
SAimp_E-MH-764	1080204.24700000000	1073483.84500000000
SAimp_E-MH-764-2	1079891.45200000000	1073376.80600000000
SAimp_E-MH-765	1076167.87000000000	1070930.81800000000
SAimp_E-MH-7650	1079411.51700000000	1059536.24000000000
SAimp_E-MH-7650-3	1078779.80900000000	1059572.92200000000
SAimp_E-MH-7650-4	1079393.36400000000	1059361.28100000000
SAimp_E-MH-7652	1079389.58000000000	1059200.25500000000
SAimp_E-MH-7652-1	1079833.08200000000	1059275.10100000000
SAimp_E-MH-7667	1077676.89600000000	1055699.34400000000
SAimp_E-MH-7668	1077694.37200000000	1054741.45300000000
SAimp_E-MH-7672-1	1078233.32800000000	1052593.82100000000
SAimp_E-MH-7672-2	1078425.37900000000	1052098.44600000000
SAimp_E-MH-7672-3	1078550.14800000000	1052677.02100000000
SAimp_E-MH-7715-1	1073014.47600000000	1055926.61900000000
SAimp_E-MH-7715-2	1073239.33600000000	1055890.09600000000
SAimp_E-MH-772	1077683.05400000000	1075383.50100000000
SAimp_E-MH-7735	1081076.40900000000	1059164.66000000000
SAimp_E-MH-7736	1081050.43400000000	1058759.96300000000
