Name	X-Coordinate	Y-Coordinate
Main_6636	1069629.077	1063942.807
Main_6636-1	1069310.437	1064236.325
Main_6653	1066971.906	1060329.664
Main_6653-1	1066826.961	1060697.908
Main_6659	1067463.594	1063371.055
Main_6661	1068021.937	1063085.472
Main_6661-1	1067803.358	1063270.335
Main_6663	1067709.294	1063843.746
Main_6671	1064572.026	1056615.44
Main_6709	1063988.266	1060200.733
Main_6756	1064766.755	1056192.298
Main_6760	1065438.479	1054857.581
Main_6774b-1	1067093.805	1052911.197
Main_6774b-3	1067332.947	1053761.139
Main_6774b-4	1067077.482	1053414.418
Main_6774b-5	1067891.786	1053409.945
Main_6774b-6	1067393.24	1053577.156
Main_6774b-7	1066872.41	1053227.315
Main_6780	1067430.989	1052480.926
Main_6796	1069277.963	1050564.075
Main_6820-1	1072330.138	1050243.525
Main_6820-2	1072736.77	1049454.298
Main_6820-3	1072528.886	1050404.848
Main_6820-4	1072824.863	1050290.703
Main_6830-1	1072489.636	1048139.511
Main_6830-2	1074088.074	1047702.341
Main_6842-1	1075347.883	1049120.253
Main_6842-2	1075310.08	1049999.562
Main_6842-3	1075461.35	1049585.629
Main_6842-5	1075300.768	1049225.801
Main_6842-7	1075509.878	1048952.118
Main_6848	1075198.431	1047911.254
Main_6850	1075089.084	1048010.398
Main_6879-1	1066636.705	1068364.881
Main_6879-2	1066709.555	1069131.287
Main_6880-2	1066599.836	1067564.448
Main_6881	1066602.242	1068027.954
Main_6902a	1088486.86	1042206.681
Main_6902w-1	1088530.262	1042395.457
Main_6902w-2	1088788.427	1042468.985
Main_6922	1088158.8	1041447.168
Main_6930-1	1089108.601	1041745.65
Main_6930-2	1089216.125	1041617.115
Main_6930-4	1088769.52	1042140.994
Main_6930-6	1088385.507	1041276.918
Main_6935	1089416.971	1033275.273
Main_6948-1	1089804.822	1033921.005
Main_6948-2	1088881.346	1033956.456
Main_6988	1087980.117	1035846.632
Main_6992	1088216.675	1035629.128
Main_7032-2	1087713.734	1037056.972
Main_7040	1087442.37	1037577.388
Main_7051	1086611.896	1038393.297
Main_7053-1	1086895.487	1038439.173
Main_7053-2	1087363.268	1038870.442
Main_7108	1086184.863	1042371.456
Main_7121	1085471.784	1042865.493
Main_7138	1084666.014	1043448.165
Main_714	1081183.593	1072785.919
Main_7145	1085905.208	1032632.385
Main_7153	1085598.276	1033568.578
Main_7177	1086381.65	1034501.167
Main_7197	1086018.263	1035144.023
Main_7212	1085907.697	1035667.222
Main_7213	1086617.757	1035632.752
Main_7222	1086623.049	1035958.308
Main_7233	1086323.601	1036404.196
Main_7241	1086405.749	1036596.952
Main_7265	1087170.319	1037360.996
Main_7278-1	1088830.82	1038744.08
Main_7301	1090661.175	1038330.311
Main_7312-1	1081848.879	1039075.151
Main_7312-6	1081730.909	1039281.075
Main_7313-10	1084472.073	1038161.847
Main_7313-11	1084106.548	1038467.165
Main_7313-12	1084002.389	1038254.35
Main_7313-13	1084312.334	1038758.411
Main_7313-14	1084013.07	1039200.442
Main_7313-15	1084236.724	1039047.674
Main_7313-16	1084191.587	1039346.458
Main_7313-17	1084023.283	1039497.11
Main_7313-18	1084295.419	1039591.717
Main_7313-19	1084655.022	1039503.227
Main_7313-22	1083864.027	1039528.275
Main_7313-26	1083403.439	1040837.217
Main_7313-37	1083729.133	1041546.772
Main_7313-38	1084525.455	1039845.118
Main_7313-39	1084034.083	1039903.181
Main_7313-43	1084130.727	1037748.465
Main_7313-44	1084133.727	1037444.578
Main_7313-5	1084367.732	1037165.036
Main_7313-6	1084739.89	1039795.421
Main_7313-7	1083993.544	1037611.109
Main_7313-8	1083996.018	1037893.55
Main_7313-9	1084468.706	1037975.381
Main_7325-2	1081784.153	1037945.899
Main_7325-4	1081768.264	1038247.796
Main_7368	1081279.988	1041476.1
Main_7373	1081299.806	1041098.561
Main_7381-2	1090193.458	1042264.266
Main_7381-3	1090075.217	1042306.931
Main_7383	1090329.739	1042672.335
Main_7385	1090312.986	1042783.904
Main_7394-1	1080956.16	1041057.004
Main_7394-2	1080744.793	1040826.351
Main_7394-3	1081181.681	1040722.788
Main_7397-1	1080874.272	1040489.136
Main_7397-2	1081173.413	1040565.874
Main_7400	1080792.244	1040177.613
Main_7415-1	1081180.124	1041852.845
Main_7415-2	1081607.403	1041685.322
Main_7441-1	1084441.857	1034566.83
Main_7441-10	1083732.896	1034671.73
Main_7441-11	1083863.465	1035118.114
Main_7441-12	1083836.797	1035388.599
Main_7441-13	1083415.364	1035848.57
Main_7441-14	1083833.514	1035687.081
Main_7441-15	1083841.871	1036029.407
Main_7441-16	1083384.37	1036160.027
Main_7441-17	1083348.242	1036519.607
Main_7441-18	1081368.873	1035828.72
Main_7441-19	1081891.674	1035583.9
Main_7441-2	1084105.269	1034761.98
Main_7441-20	1081736.341	1035879.707
Main_7441-21	1081669.439	1036333.776
Main_7441-22	1082255.554	1036161.33
Main_7441-23	1082173.654	1036461.141
Main_7441-25	1084441.389	1034419.42
Main_7441-26	1083976.236	1035833.679
Main_7441-27	1083219.212	1036365.534
Main_7441-29	1080775.605	1036626.564
Main_7441-3	1083961.813	1034952.041
Main_7441-4	1083955.984	1035247.311
Main_7441-5	1084165.246	1035094.042
Main_7441-6	1083967.886	1035535.138
Main_7441-7	1084412.533	1035669.564
Main_7441-8	1084400.543	1035981.055
Main_7441-9	1083984.139	1036427.909
Main_7457	1081408.174	1037005.135
Main_7464	1082050.77	1036756.998
Main_7523-1	1086561.835	1039231.384
Main_7523-2	1086229.754	1039165.201
Main_7539	1085491.408	1041896.823
Main_7544-1	1085014.301	1042017.253
Main_7544-2	1085116.931	1041863.821
Main_7560-1	1084497.128	1042126.723
Main_7560-2	1084524.442	1042257.12
Main_7560-3	1084209.904	1042449.633
Main_7589-2	1082929.925	1040965.857
Main_7606	1083101.232	1040527.545
Main_7691	1084870.71	1043176.784
Main_7704	1085700.241	1042440.586
Main_7711	1085942.673	1042242.302
Main_7750-1	1089645.626	1043295.711
Main_7769	1083814.5	1036926.968
Main_7771-2	1084528.129	1036575.064
Main_7780-2	1085285.701	1035944.559
Main_7828-2	1083384.749	1033157.97
Main_7828-3	1083230.364	1033794.546
Main_7828-4	1083307.718	1034234.999
Main_7884	1089780.939	1042769.023
Main_794	1063052.314	1079077.511
Main_7942	1085953.919	1063401.368
Main_7960	1081518.557	1041522.725
Main_7971-1	1082456.326	1040520.599
Main_7971-2	1082060.368	1040303.127
Main_80	1062517.759	1074981.159
Main_8055-2	1082296.222	1035869.749
Main_8085	1085085.995	1040979.854
Main_8086	1085098.387	1040729.235
Main_8089	1085124.393	1040570.986
Main_8092-2	1085503.97	1040681.669
Main_8097-1	1085606.794	1039815.383
Main_8097-2	1085986.426	1040297.569
Main_8103-1	1086508.868	1039925.751
Main_8103-2	1086606.202	1039809.116
Main_8103-3	1086011.38	1039332.086
Main_8103-4	1086391.525	1039703.93
Main_8133-2	1081575.119	1034756.281
Main_8139-1	1082385.65	1034290.341
Main_817	1063686.196	1079736.439
Main_817-1	1063505.642	1079504.381
Main_817-2	1063682.898	1079412.943
Main_817-3	1063783.25	1079523.702
Main_8183	1084134.733	1040611.152
Main_819	1067539.273	1074446.263
Main_8191-1	1084726.688	1041503.246
Main_8191-2	1084253.133	1041647.354
Main_8205-11	1084939.92	1032722.627
Main_8205-12	1084595.586	1032803.751
Main_8205-14	1084396.526	1032948.788
Main_8205-15	1084207.021	1032789.47
Main_8205-16	1083975.545	1032739.685
Main_8205-17	1084722.055	1033082.057
Main_8205-18	1084636.166	1033301.895
Main_8205-19	1084562.52	1033608.655
Main_8205-2	1084650.569	1034222.184
Main_8205-21	1084449.267	1033926.858
Main_8205-23	1083670.583	1033940.209
Main_8205-24	1083515.758	1033630.149
Main_8205-25	1083749.582	1033190.207
Main_8205-3	1084646.506	1032118.142
Main_8205-4	1083395.889	1032556.883
Main_8205-6	1084661.759	1032412.436
Main_8205-7	1083930.261	1032213.643
Main_8205-8	1084864.931	1032272.553
Main_8205-9	1085283.694	1032796.762
Main_8208	1084422.856	1040086.981
Main_8220-1	1085548.463	1039262.697
Main_8220-2	1085152.069	1039023.428
Main_8223	1085303.739	1038789.247
Main_8226-1	1086020.298	1038822.515
Main_8226-2	1085912.141	1038898.537
Main_8226-3	1085192.111	1038151.573
Main_8226-4	1085488.417	1038610.492
Main_8228-1	1086131.467	1038666.49
Main_8228-2	1085593.325	1038304.428
Main_8231-2	1085123.042	1037460.868
Main_8231-3	1085410.109	1037637.544
Main_8231-4	1085810.239	1038159.57
Main_8231-5	1084984.904	1037720.847
Main_825	1067560.389	1074859.403
Main_8254-2	1089688.788	1042461.97
Main_8254-3	1089873.673	1042577.354
Main_829	1067591.338	1075457.88
Main_843	1067116.032	1076856.603
Main_8473	1068160.065	1055735.614
Main_8515	1069424.436	1049671.969
Main_8526	1070432.486	1049134.311
Main_8533	1070480.417	1049316.498
Main_8573	1064919.18	1056297.022
Main_8575	1065101.173	1056375.98
Main_8577	1065184.194	1056550.021
Main_8584	1065769.127	1056976.694
Main_867	1065300.337	1074310.884
Main_8719-1	1065644.132	1055142.028
Main_8719-2	1065380.074	1055357.692
Main_8719-3	1065086.588	1055659.674
Main_8720	1065458.187	1055830.981
Main_8722	1065777.977	1056027.697
Main_8727-1	1066887.921	1056369.224
Main_8727-2	1066618.817	1056735.481
Main_8745	1067336.358	1057064.501
Main_8794	1081230.457	1046298.937
Main_880	1070042.028	1077517.227
Main_8822	1084242.702	1045242.566
Main_883-1	1068923.699	1077879.549
Main_8834	1084819.762	1046355.27
Main_8839	1084479.891	1046581.586
Main_8841-1	1084790.585	1047854.597
Main_8852	1086255.931	1048958.071
Main_8864	1086444.644	1051159.877
Main_8871	1087103.346	1052070.057
Main_8885	1086548.828	1054403.63
Main_8915	1086607.54	1057356.615
Main_8926	1086738.739	1059783.32
Main_8926-2	1086646.215	1059166.818
Main_8973	1069266.136	1054875.43
Main_899	1069353.863	1075241.088
Main_912	1069041.67	1072148.55
Main_9120	1085868.502	1061559.223
Main_9127	1086391.36	1061713.704
Main_914	1068989.405	1075607.498
Main_9166	1085681.911	1062191.701
Main_9173	1085663.08	1062419.027
Main_9179	1086235.035	1062242.038
Main_9182	1086403.317	1062386.278
Main_919	1069275.107	1076471.035
Main_925	1069292.855	1076758.168
Main_9305	1061950.804	1075946.409
Main_9305-1	1061912.613	1076083.699
Main_9305-2	1062119.782	1076011.044
Main_9315	1086960.885	1051224.11
Main_9321-1	1088292.047	1051709.889
Main_9325	1088962.22	1051690.828
Main_9329	1089563.705	1051677.869
Main_935	1068586.883	1077113.903
Main_9471	1068628.807	1053135.495
Main_951	1069793.633	1071531.339
Main_953	1068784.665	1077532.019
Main_9563-2	1068817.09	1052228.517
Main_9565	1069089.605	1052231.053
Main_9576	1069079.091	1052418.237
Main_9654	1068855.373	1052446.538
Main_9656	1068799.124	1052134.687
Main_9676	1070279.868	1055958.823
Main_9702	1067162.603	1054113.396
Main_9735	1067989.671	1055067.43
Main_9737	1068400.001	1054521.046
Main_9747	1068736.67	1054472.212
Main_9748	1069456.96	1054480.118
Main_9767	1070008.308	1056064.635
Main_9771	1070065.852	1056641.254
Main_9776	1087220.092	1037892.67
Main_978	1070427.234	1071527.521
Main_9834	1070630.761	1056095.325
Main_985	1062800.364	1073946.128
Main_985-1	1063243.9	1073375.768
Main_985-2	1062936.979	1073343.755
Main_9873	1066844.178	1053490.758
Main_9878	1070700.06	1051756.997
Main_989	1070779.052	1074961.711
Main_989-1	1071130.788	1074625.08
Main_989-2	1070836.207	1074425.361
Main_993	1071195.344	1074948.532
Main_COMAMH	1085586.055	1071355.205
Main_COMAMHDW1	1085717.666	1070961.105
Main_d540-1	1064509.144	1072710.289
Main_E_MH_D1-6	1082152.37	1073145.22
Main_E_MH_D1-6-1	1081698.932	1073420.669
Main_E_MH_D2-1	1082225.092	1073839.535
Main_E_MH_D2-5	1082246.384	1074099.685
Main_E_MH_D3-1	1082341.312	1074442.536
Main_E_MH_D3-12	1083636.975	1073937.214
Main_E_MH_D3-12-1	1082836.247	1074304.276
Main_E_MH_D3-12-2	1082568.902	1074530.074
Main_E_MH_D3-6	1082608.24	1073305.059
Main_E_MH_D4-4	1082786.777	1074747.299
Main_E_MH_D4-4-1	1082969.473	1074541.286
Main_E_MH_D4-9	1083346.41	1074654.906
Main_E_MH_D4-9-1	1083152.061	1074906.534
Main_E_MH_D4-9-2	1082971.518	1074962.91
Main_E_MH_D5-1	1083293.985	1075084.685
Main_E_MH_D5-1-1	1083161.169	1075187.155
Main_E_MH_D5-6	1083714.424	1075079.705
Main_E_MH_D5-6-1	1083351.664	1075424.819
Main_E_MH_D6-3	1083779.497	1075362.097
Main_E_MH_D6-3-1	1083505.16	1075649.446
Main_E_MH_D8-2	1084028.431	1075585.472
Main_E_MH_D8-2-1	1083672.436	1075846.658
Main_E_MH_D8-6	1083864.535	1076035.978
Main_E_MH_D8-6-1	1083980.854	1075865.804
Main_E-ADDED-E-11517-2-3	1071369.466	1051869.876
Main_E-ADDED-E-11517-2-4	1071927.682	1053836.48
Main_E-ADDED-E-11517-2-7	1071683.61	1052892.857
Main_E-ADDED-E-11855-2	1076266.02	1053294.426
Main_E-ADDED-E-11988-2-1	1072316.238	1054425.053
Main_E-ADDED-E-11988-2-2	1072427.895	1054667.307
Main_E-ADDED-E-11988-2-3	1072697.826	1054354.579
Main_E-ADDED-E-11988-2-6	1071983.856	1054278.112
Main_E-ADDED-E-12097-2-1	1079019.526	1064487.871
Main_E-ADDED-E-12097-2-2	1079087.154	1064259.54
Main_E-ADDED-E-12721	1084107.329	1061036.966
Main_E-ADDED-E-14299-2-1	1071942.529	1049386.155
Main_E-ADDED-E-14299-2-2	1071617.084	1049243.651
Main_E-ADDED-E-14899-3	1076990.271	1047798.841
Main_E-ADDED-E-1568-1	1079317.229	1049002.523
Main_E-ADDED-E-18493	1067611.587	1063555.522
Main_E-ADDED-E-19264	1090843.909	1073569.928
Main_E-ADDED-E-20474	1078338.457	1071984.947
Main_E-ADDED-E-21026	1070792.498	1051984.318
Main_E-ADDED-E-21443-1	1075884.679	1048067.65
Main_E-ADDED-E-21443-2	1075951.012	1047731.358
Main_E-ADDED-E-21443-3	1075830.003	1048356.565
Main_E-ADDED-E-21443-4	1075807.7	1047886.219
Main_E-ADDED-E-21443-5	1076198.51	1047721.402
Main_E-ADDED-E-21571	1078293.459	1045237.794
Main_E-ADDED-E-22779	1070829.173	1047289.789
Main_E-ADDED-E-23919	1082260.41	1059196.165
Main_E-ADDED-E-25638	1065088.581	1063500.507
Main_E-ADDED-E-27821	1063154.302	1080202.377
Main_E-ADDED-E-27821-1	1063450.1	1080313.113
Main_E-ADDED-E-28267	1090123.873	1037092.252
Main_E-ADDED-E-28558	1081675.371	1036908.981
Main_E-ADDED-E-28561	1081853.17	1037132.14
Main_E-ADDED-E-28563	1081695.847	1037650.03
Main_E-ADDED-E-28573	1082026.351	1038798.276
Main_E-ADDED-E-28574	1082214.621	1039076.779
Main_E-ADDED-E-28578-1	1080736.09	1039725.706
Main_E-ADDED-E-28578-3	1081446.061	1039705.861
Main_E-ADDED-E-28581-1	1081768.355	1039568.789
Main_E-ADDED-E-28581-2	1081986.251	1039842.681
Main_E-ADDED-E-28601-1	1081589.444	1040024.98
Main_E-ADDED-E-28601-2	1081182.745	1039804.338
Main_E-ADDED-E-28601-3	1081188.245	1039977.77
Main_E-ADDED-E-28602	1082032.698	1040100.485
Main_E-ADDED-E-28604-1	1081576.57	1040353.435
Main_E-ADDED-E-28604-2	1081289.659	1040133.847
Main_E-ADDED-E-28604-3	1081290.241	1040273.138
Main_E-ADDED-E-3487-2-1	1079430.962	1062909.936
Main_E-ADDED-E-3487-2-2	1079491.561	1063352.033
Main_E-ADDED-E-3610-2-3	1071356.531	1050633.054
Main_E-ADDED-E-3616-2	1071612.682	1051543.261
Main_E-ADDED-E-4474-3	1087333.463	1061742.137
Main_E-ADDED-E-4622-1	1084487.261	1041402.041
Main_E-ADDED-E-4622-2	1084171.438	1041124.103
Main_E-ADDED-E-4841	1084074.271	1045026.384
Main_E-ADDED-E-5179	1066348.708	1067825.9
Main_E-ADDED-E-5948-1	1063861.966	1069626.382
Main_E-ADDED-E-5948-1-1	1063553.135	1069515.326
Main_E-ADDED-E-6193-3	1064997.063	1061367.126
Main_E-ADDED-E-6354-2	1063922.304	1060832.783
Main_E-ADDED-E-6354-3	1063873.768	1060936.99
Main_E-ADDED-E-7328	1085234.182	1032538.973
Main_E-ADDED-E-8392-6	1063746.377	1059055.667
Main_E-Added-E-9804-2	1069164.395	1056052.388
Main_E-ADDED-E-L11507-3	1070987.064	1049415.336
Main_E-ADDED-E-L7829-6-1	1083530.518	1035250.051
Main_E-ADDED-E-L7829-6-2	1083750.892	1035597.749
Main_E-ADDED-E-L7829-6-3	1083753.611	1035481.619
Main_E-ADDED-E-L8897-3-1	1086755.816	1055318.429
Main_E-ADDED-E-L8897-3-2	1086531.706	1055360.599
Main_E-ADDED-E-MH-7744	1076664.162	1052849.561
Main_E-ADDED-MH-14891	1076886.044	1048917.182
Main_E-ADD-J1	1072345.365	1047565.759
Main_E-ADD-J2	1072400.203	1047741.354
Main_E-ADD-J3-1	1072786.476	1047869.513
Main_E-ADD-J3-2	1072400.041	1047863.371
Main_E-ADD-J4	1072371.871	1048025.901
Main_E-MH-10005	1079214.83	1060698.335
Main_E-MH-10005-1	1079410.555	1060471.42
Main_E-MH-10005-2	1079308.853	1060870.945
Main_E-MH-10038	1079518.821	1060124.392
Main_E-MH-10038-1	1079692.865	1060448.942
Main_E-MH-10038-2	1079037.066	1060201.443
Main_E-MH-10040	1079796.86	1061292.771
Main_E-MH-10051	1078818.143	1061993.135
Main_E-MH-10052	1078867.372	1061272.471
Main_E-MH-1009	1078698.104	1073457.56
Main_E-MH-1009-2	1078351.088	1073642.136
Main_E-MH-1009-4	1078761.28	1073698.022
Main_E-MH-10098	1077932.594	1061181.224
Main_E-MH-10099	1077083.262	1061237.179
Main_E-MH-10100	1076925.252	1061094.78
Main_E-MH-10100-1	1076804.615	1061303.672
Main_E-MH-10101	1076681.745	1061070.947
Main_E-MH-10102	1076296.795	1061339.411
Main_E-MH-10102-1	1076473.415	1061192.126
Main_E-MH-10110	1077262.044	1061509.214
Main_E-MH-10128	1076661.959	1061654.455
Main_E-MH-10128-1	1076847.98	1061657.525
Main_E-MH-10131	1077042.992	1061647.41
Main_E-MH-10132	1076208.105	1061499.291
Main_E-MH-1013-2	1078539.911	1072571.489
Main_E-MH-10132-1	1076460.696	1061529.521
Main_E-MH-10133	1076730.644	1061493.589
Main_E-MH-10135	1077046.124	1061529.199
Main_E-MH-10136	1076380.292	1061656.304
Main_E-MH-1015	1078906.78	1072331.894
Main_E-MH-1015-2	1078573.026	1072125.271
Main_E-MH-10165	1076988.12	1060145.9
Main_E-MH-10166	1076474.813	1060139.593
Main_E-MH-1017	1078665.258	1071791.776
Main_E-MH-10183	1077011.551	1059730.11
Main_E-MH-10185	1076575.709	1059824.424
Main_E-MH-10198	1076776.049	1060817.816
Main_E-MH-10212-1	1077894.141	1059459.998
Main_E-MH-1026	1072522.871	1076100.398
Main_E-MH-10272	1076679.485	1063103.409
Main_E-MH-10290	1076806.215	1062935.726
Main_E-MH-10323	1077294.382	1063199.52
Main_E-MH-10328	1076738.82	1063223.046
Main_E-MH-10329-1	1077262.607	1063343.86
Main_E-MH-10329-2	1076733.719	1063354.227
Main_E-MH-10341-1	1077309.24	1063468.568
Main_E-MH-10341-2	1076316.03	1063418.98
Main_E-MH-10341-3	1077276.672	1063613.325
Main_E-MH-10355	1077770.549	1063481.837
Main_E-MH-10379	1079117.914	1063119.72
Main_E-MH-10379-1	1078974.674	1062747.056
Main_E-MH-10379-2	1079399.237	1062713.664
Main_E-MH-10414	1076564.687	1064639.452
Main_E-MH-10415-1	1076171.116	1064483.323
Main_E-MH-10415-2	1076159.808	1064650.949
Main_E-MH-10419	1076649.355	1064498.076
Main_E-MH-10464	1077478.372	1065749.21
Main_E-MH-10525-1	1078269.429	1066603.16
Main_E-MH-10525-2	1078434.587	1066312.72
Main_E-MH-1056	1071686.763	1078050.125
Main_E-MH-1056-1	1071115.034	1077819.883
Main_E-MH-1056-2	1070625.114	1078035.571
Main_E-MH-10578	1078406.179	1068026.06
Main_E-MH-10579	1077862.042	1068434.78
Main_E-MH-1059	1071214.044	1078101.631
Main_E-MH-10600	1078569.017	1069194.54
Main_E-MH-10672-2	1079532.545	1067807.395
Main_E-MH-10672-3	1079226.427	1067417.957
Main_E-MH-10672-4	1079159.207	1067884.707
Main_E-MH-10675-1	1080124.235	1067759.406
Main_E-MH-10675-2	1080290.034	1067648.269
Main_E-MH-10679	1080680.383	1067892.487
Main_E-MH-10697	1080797.926	1067552.202
Main_E-MH-10718	1079356.04	1068795.594
Main_E-MH-10718-2	1079032.807	1069166.778
Main_E-MH-10774	1083230.449	1067417.224
Main_E-MH-10774-1	1083207.955	1067201.956
Main_E-MH-10809-2	1082216.624	1069034.846
Main_E-MH-10809-3	1082493.284	1069089.597
Main_E-MH-10810	1082780.006	1069059.57
Main_E-MH-10811	1083075.759	1069037.281
Main_E-MH-1082	1072434.513	1072741.771
Main_E-MH-1084	1071833.074	1071684.063
Main_E-MH-1084-1	1072516.61	1071676.281
Main_E-MH-1085	1072148.596	1077664
Main_E-MH-1086	1072359.242	1077761.565
Main_E-MH-1087-1	1072531.054	1077645.639
Main_E-MH-1087-2	1072684.458	1077709.956
Main_E-MH-1088	1072608.052	1077319.401
Main_E-MH-10963	1081806.979	1072394.478
Main_E-MH-11032	1077615.51	1072839.484
Main_E-MH-11041	1079642.228	1073559.868
Main_E-MH-11061-2	1078343.064	1073869.132
Main_E-MH-1108	1072450.152	1072546.976
Main_E-MH-1109	1072857.455	1072531.178
Main_E-MH-11097	1083903.069	1069908.214
Main_E-MH-1110	1072877.312	1072739.736
Main_E-MH-11112	1084284.299	1069825.263
Main_E-MH-11116	1083865.508	1070775.212
Main_E-MH-11116-2	1084252.713	1070815.619
Main_E-MH-11121	1084273.469	1071155.449
Main_E-MH-11121-1	1084182.286	1071334.18
Main_E-MH-1113	1073164.78	1072528.131
Main_E-MH-1113-1	1073391.662	1072467.378
Main_E-MH-11197	1083810.733	1073994.007
Main_E-MH-1120	1071638.704	1071518.401
Main_E-MH-11220	1084355.337	1073469.952
Main_E-MH-11223	1084246.755	1073190.881
Main_E-MH-1124	1074600.646	1071809.999
Main_E-MH-1124-1	1073451.984	1071496.713
Main_E-MH-1124-2	1073391.087	1071836.422
Main_E-MH-1124-3	1073867.606	1071843.954
Main_E-MH-1124-4	1073641.64	1071854.382
Main_E-MH-1126	1076957.054	1069943.565
Main_E-MH-1126-1	1076849.09	1070133.988
Main_E-MH-11274	1086385.619	1072920.274
Main_E-MH-1128	1077420.551	1069999.199
Main_E-MH-1128-1	1077209.561	1069905.453
Main_E-MH-1131-2	1080544.505	1073422.302
Main_E-MH-1132	1080618.107	1073095.343
Main_E-MH-1142	1085315.234	1060354.862
Main_E-MH-1142-1	1085325.679	1060666.481
Main_E-MH-1142-2	1085234.741	1060229.277
Main_E-MH-11427	1090098.322	1074582.263
Main_E-MH-11438	1089402.631	1073659.541
Main_E-MH-11440	1089546.982	1074328.697
Main_E-MH-11441	1089602.326	1074062.076
Main_E-MH-11461	1089942.013	1073964.707
Main_E-MH-11467	1085999.231	1074231.027
Main_E-MH-11470	1086442.475	1074285.484
Main_E-MH-11474	1085993.926	1074395.123
Main_E-MH-11483	1086148.239	1074662.893
Main_E-MH-11492	1086126.889	1074558.828
Main_E-MH-11520	1086217.941	1070770.491
Main_E-MH-11551	1085739.663	1069524.105
Main_E-MH-11551-1	1086342.614	1069732.81
Main_E-MH-1157	1083007.583	1070906.037
Main_E-MH-1157-2	1082565.836	1070323.86
Main_E-MH-1157-3	1082593.862	1070742.064
Main_E-MH-1165	1070915.985	1072513.615
Main_E-MH-11663	1088373.592	1067023.559
Main_E-MH-11672	1088488.792	1067171.964
Main_E-MH-1171	1082882.242	1062690.277
Main_E-MH-11710	1088829.328	1069237.161
Main_E-MH-11710-1	1088288.945	1069090.948
Main_E-MH-11713	1087266.182	1069098.28
Main_E-MH-11714	1086894.591	1069106.08
Main_E-MH-11739	1087151.336	1070579.29
Main_E-MH-1174	1084273.446	1062508.585
Main_E-MH-11742	1087228.584	1070362.959
Main_E-MH-11782-2	1088937.858	1071752.95
Main_E-MH-11785	1088692.867	1071142.836
Main_E-MH-11790	1088245.565	1071159.189
Main_E-MH-1179-1	1086408.61	1062757.698
Main_E-MH-1179-2	1085867.889	1062752.201
Main_E-MH-1179-3	1086131.431	1062659.363
Main_E-MH-11818	1089698.391	1071213.305
Main_E-MH-1182	1074365.167	1072624.442
Main_E-MH-11825	1090184.873	1069324.641
Main_E-MH-1183	1074121.079	1072441.594
Main_E-MH-11835	1083174.627	1066927.46
Main_E-MH-11838	1076918.697	1074803.466
Main_E-MH-1184	1083527.456	1061823.872
Main_E-MH-11848	1076875.989	1076368.974
Main_E-MH-11858	1076176.649	1076301.293
Main_E-MH-11858-1	1076448.579	1076434.183
Main_E-MH-11858-3	1076352.26	1075591.699
Main_E-MH-11860	1076210.745	1074753.53
Main_E-MH-11860-1	1076185.119	1075177.179
Main_E-MH-11864	1076263.695	1074483.224
Main_E-MH-11870	1075803.441	1076138.513
Main_E-MH-11870-1	1076011.985	1075587.941
Main_E-MH-11870-2	1075838.607	1076817.935
Main_E-MH-11873	1075805.083	1074915.326
Main_E-MH-11880	1075400.404	1076081.131
Main_E-MH-11881	1075418.161	1075368.926
Main_E-MH-11882	1075417.672	1075077.121
Main_E-MH-11883	1075405.256	1074722.768
Main_E-MH-11896	1074501.494	1076141.064
Main_E-MH-11900	1074486.866	1075265.687
Main_E-MH-11912	1074191.57	1075209.776
Main_E-MH-11919	1074089.33	1075539.407
Main_E-MH-11919-1	1073937.494	1075859.719
Main_E-MH-11922	1073918.157	1075183.526
Main_E-MH-11929	1073495.805	1076038.457
Main_E-MH-11929-2	1073479.402	1075356.671
Main_E-MH-1193	1072639.584	1069947.636
Main_E-MH-11933	1073470.374	1074889.357
Main_E-MH-11939	1073202.784	1075968.987
Main_E-MH-11939-1	1073217.284	1075658.236
Main_E-MH-11990	1071164.193	1075917.596
Main_E-MH-11992	1071341.088	1075602.258
Main_E-MH-11993	1070760.652	1075969.701
Main_E-MH-11993-1	1070753.109	1075665.465
Main_E-MH-12015-1	1071049.256	1076751.941
Main_E-MH-1202	1071149.656	1069761.481
Main_E-MH-1204	1071533.44	1069696.362
Main_E-MH-12-1	1089771.137	1039469.636
Main_E-MH-1210	1072621.128	1070331.541
Main_E-MH-1210-1	1072089.408	1070072.65
Main_E-MH-1210-2	1071689.557	1070122.024
Main_E-MH-1210-3	1071343.142	1070128.721
Main_E-MH-12111	1076791.501	1076791.836
Main_E-MH-12111-1	1077390.165	1076815.104
Main_E-MH-12111-2	1077805.922	1076852.264
Main_E-MH-12112	1077126.486	1076518.15
Main_E-MH-12112-1	1077163.244	1076344.77
Main_E-MH-12115	1077139.712	1076047.535
Main_E-MH-12115-2	1077255.629	1075561.691
Main_E-MH-12116	1076899.411	1075880.442
Main_E-MH-12127	1077469.407	1075334.954
Main_E-MH-12127-1	1077501.99	1075047.773
Main_E-MH-12151	1077407.01	1076349.29
Main_E-MH-12153	1077709.205	1076313.594
Main_E-MH-12176	1071375.427	1076761.948
Main_E-MH-1218	1088270.936	1064431.637
Main_E-MH-1219-1	1088017.169	1064076.21
Main_E-MH-1219-2	1088062.716	1063407.567
Main_E-MH-12202	1073776.173	1077186.506
Main_E-MH-12202-1	1073812.11	1077384.717
Main_E-MH-12222	1076442.13	1078090.113
